delito,x,y,porcentaje
3,-103.2056724,20.50464192,60
3,-103.2853823,20.54444316,60
3,-103.2373578,20.51674943,60
3,-103.3935774,20.67457335,60
2,-103.3408215,20.70038406,40
2,-103.3208607,20.73522254,40
2,-103.3642932,20.69342921,40
2,-103.447238,20.66406405,40
2,-103.3134337,20.62861661,40
2,-103.3815176,20.60544794,40
2,-103.3548701,20.65053331,40
2,-103.3196372,20.61366514,40
2,-103.4682765,20.79961911,40
2,-103.3711297,20.65445308,40
2,-103.3874951,20.65741789,40
2,-103.4142656,20.66163216,40
2,-103.4354727,20.46024014,40
2,-103.3899756,20.65699608,40
2,-103.2641721,20.63787572,40
2,-103.3712735,20.69205789,40
2,-103.3569331,20.66787765,40
2,-103.4109362,20.69472685,40
2,-103.3955211,20.65688867,40
2,-103.443248,20.70124071,40
2,-103.3029529,20.65501458,40
2,-103.3246907,20.69864251,40
2,-103.3489391,20.68974544,40
2,-103.3332728,20.58042828,40
2,-103.4274798,20.45994816,40
2,-103.4752319,20.79194844,40
2,-103.2792248,20.59116338,40
2,-103.4039697,20.48817928,40
2,-103.4113632,20.60006987,40
2,-103.3217796,20.69937375,40
2,-103.3619495,20.56162173,40
2,-103.346811,20.68356787,40
2,-103.2197771,20.68367109,40
2,-103.4396731,20.76454678,40
2,-103.3558524,20.65090789,40
2,-103.2818043,20.68117561,40
2,-103.3166491,20.5918117,40
2,-103.3748031,20.68727805,40
2,-103.4030682,20.65765354,40
2,-103.3975001,20.66849041,40
2,-103.461692,20.64314541,40
2,-103.3080392,20.62180783,40
2,-103.3628191,20.74417543,40
2,-103.438245,20.57180429,40
2,-103.3649518,20.64209589,40
2,-103.3994489,20.6695842,40
2,-103.390557,20.6383943,40
2,-103.324272,20.69971707,40
2,-103.3491631,20.4975844,40
2,-103.41353,20.62614218,40
2,-103.3527052,20.59041545,40
2,-103.3171812,20.68011219,40
2,-103.3972103,20.72104012,40
2,-103.4366811,20.67992176,40
2,-103.3489901,20.71771168,40
2,-103.3830879,20.60665503,40
2,-103.2553219,20.62383072,40
2,-103.2962329,20.68263903,40
2,-103.2657844,20.60736068,40
2,-103.3187409,20.59531594,40
2,-103.2677416,20.68528001,40
2,-103.3723269,20.6898286,40
2,-103.2733322,20.68795972,40
2,-103.3027824,20.65752435,40
2,-103.3732155,20.52174598,40
2,-103.442472,20.65894426,40
2,-103.3682934,20.75394714,40
2,-103.2889057,20.65781777,40
2,-103.3099754,20.66875059,40
2,-103.3406164,20.69229213,40
2,-103.2915289,20.65474574,40
2,-103.4151652,20.62761158,40
2,-103.3583714,20.70405405,40
2,-103.3720831,20.66521553,40
2,-103.3888226,20.64981638,40
2,-103.2442796,20.61786556,40
2,-103.4431879,20.74531966,40
2,-103.3180798,20.73592577,40
2,-103.3994489,20.6695842,40
2,-103.4254087,20.6923304,40
2,-103.307957,20.66585748,40
2,-103.3145208,20.61437373,40
2,-103.4325438,20.7489987,40
2,-103.4164266,20.65962853,40
2,-103.3596142,20.69472885,40
2,-103.3680341,20.62649382,40
2,-103.3288157,20.60565105,40
2,-103.3990301,20.7616164,40
2,-103.3388981,20.50752771,40
2,-103.372469,20.686804,40
2,-103.369326,20.69583016,40
2,-103.3533178,20.72858386,40
2,-103.2974632,20.68472715,40
2,-103.4103637,20.62981677,40
2,-103.2408395,20.45727118,40
2,-103.0684557,20.62677203,40
2,-103.4273553,20.67204108,40
2,-103.4230199,20.67005965,40
2,-103.4391919,20.65871587,40
2,-103.4087465,20.66074122,40
2,-103.4257951,20.61941607,40
2,-103.4435195,20.81939528,40
2,-103.3672779,20.54853641,40
2,-103.3561266,20.70732323,40
2,-103.2756429,20.68284785,40
2,-103.3977405,20.66646737,40
2,-103.3621458,20.73892076,40
2,-103.3828834,20.62670937,40
2,-103.3812907,20.68066933,40
2,-103.2925031,20.66407587,40
2,-103.3509858,20.76479326,40
2,-103.269796,20.67952332,40
2,-103.2639791,20.64895713,40
2,-103.358425,20.70955838,40
2,-103.3623857,20.66530664,40
2,-103.472292,20.53010673,40
2,-103.472292,20.53010673,40
2,-103.2733561,20.62588176,40
2,-103.4435195,20.81939528,40
2,-103.4435195,20.81939528,40
2,-103.2775931,20.66284302,40
2,-103.3523523,20.69418593,40
2,-103.4047486,20.62720854,40
2,-103.2389102,20.63173951,40
2,-103.3381419,20.66385813,40
2,-103.3304039,20.76484737,40
2,-103.368149,20.68421153,40
2,-103.4035761,20.644867,40
2,-103.4437768,20.69289479,40
2,-103.4359338,20.63852365,40
2,-103.3041206,20.63168769,40
2,-103.375505,20.65723448,40
2,-103.2563443,20.67552703,40
2,-103.2532212,20.64899309,40
2,-103.4170089,20.67290393,40
2,-103.2781072,20.67609393,40
2,-103.3614837,20.72639452,40
2,-103.2948026,20.61884131,40
2,-103.4012637,20.64390612,40
2,-103.2625355,20.586616,40
2,-103.4363907,20.5260682,40
2,-103.4310988,20.62526381,40
2,-103.2619912,20.65752738,40
2,-103.4061876,20.64751081,40
2,-103.3584477,20.67864907,40
2,-103.3324015,20.55555149,40
2,-103.4086331,20.6651846,40
2,-103.3284958,20.68834484,40
2,-103.4391919,20.65871587,40
2,-103.0036057,20.70934443,40
2,-103.3903014,20.69553858,40
2,-103.4089326,20.59946938,40
2,-103.406879,20.69806784,40
2,-103.3826515,20.67932774,40
2,-103.4516304,20.46793831,40
2,-103.3268161,20.70148907,40
2,-103.3626735,20.65544609,40
2,-103.255481,20.63175416,40
2,-103.3450143,20.54847774,40
2,-103.2843054,20.67036445,40
2,-103.3443884,20.56637991,40
2,-103.3352817,20.69750514,40
2,-103.3555557,20.6489267,40
2,-103.4048713,20.76739439,40
2,-103.3973483,20.63932604,40
2,-103.3481793,20.56438364,40
2,-103.463127,20.56718424,40
2,-103.3422996,20.75196402,40
2,-103.2697145,20.5932093,40
2,-103.4572762,20.56887262,40
2,-103.366582,20.63491878,40
2,-103.3446356,20.69896499,40
2,-103.3432495,20.68115967,40
2,-103.2805998,20.63276487,40
2,-103.5653911,20.71872194,40
2,-103.4431891,20.59788417,40
2,-103.3140011,20.61103545,40
2,-103.4324534,20.61948564,40
2,-103.4066536,20.73156128,40
2,-103.4761614,20.55094884,40
2,-103.401444,20.74394272,40
2,-103.4697822,20.57285363,40
2,-103.3458809,20.66407679,40
2,-103.3183139,20.71680745,40
2,-103.3267731,20.67519999,40
2,-103.3806911,20.69126602,40
2,-103.4204563,20.68480543,40
2,-103.2874173,20.70556844,40
2,-103.4190113,20.63613825,40
2,-103.3456598,20.72997375,40
2,-103.3504641,20.55293163,40
2,-103.3045418,20.68821999,40
2,-103.3333657,20.54240939,40
2,-103.4201713,20.62230964,40
2,-103.2916193,20.66396622,40
2,-103.3127289,20.69724133,40
2,-103.4656452,20.6173626,40
2,-103.298914,20.61062565,40
2,-103.3799687,20.6004109,40
2,-103.2671406,20.6053509,40
2,-103.2549693,20.63034889,40
2,-103.4222999,20.68661093,40
2,-103.4432174,20.62083113,40
2,-103.4026555,20.63101032,40
2,-103.2842434,20.5798768,40
2,-103.437341,20.77898103,40
2,-103.402337,20.4891202,40
2,-103.3899832,20.68680495,40
2,-103.3298867,20.66613774,40
2,-103.3562118,20.68697523,40
2,-103.3363313,20.61150478,40
2,-103.3807053,20.57651258,40
2,-103.3713856,20.74678608,40
2,-103.4529404,20.6497249,40
2,-103.4449687,20.66352869,40
2,-103.4314915,20.57188839,40
2,-103.3261111,20.71603572,40
2,-103.2601083,20.63070787,40
2,-103.3859415,20.62306023,40
2,-103.3762937,20.72869387,40
2,-103.4374137,20.76664908,40
2,-103.3220439,20.72321566,40
2,-103.4244169,20.73532922,40
2,-103.4062512,20.60176627,40
2,-103.4244874,20.46798791,40
2,-103.4114258,20.73340305,40
2,-103.3839226,20.63550598,40
2,-103.230855,20.62635493,40
2,-103.408499,20.48718633,40
2,-103.4659489,20.51953642,40
2,-103.371961,20.72801156,40
2,-103.3614875,20.50584031,40
2,-103.3875692,20.5795818,40
2,-103.2752873,20.62429075,40
2,-103.2155946,20.50631033,40
2,-103.2385362,20.51844983,40
2,-103.2402595,20.51211627,40
2,-103.1694803,20.50724094,40
2,-103.2012262,20.36349651,40
2,-103.2834114,20.55348542,40
2,-103.2357378,20.523111,40
2,-103.2340582,20.51475464,40
2,-103.3320977,20.5750769,40
2,-103.2727582,20.54433151,40
6,-103.361263,20.52549819,100
6,-103.425808,20.85702696,100
6,-103.2086913,20.66565348,100
6,-103.425066,20.64084582,100
6,-103.2928667,20.6768986,100
6,-103.3473101,20.67518176,100
6,-103.3612784,20.74306503,100
6,-103.3704511,20.60858692,100
6,-103.4088653,20.48752808,100
6,-103.3032571,20.66460304,100
6,-103.2999454,20.69894109,100
6,-103.3875982,20.7021327,100
6,-103.2444975,20.67827922,100
6,-103.3690347,20.57487934,100
6,-103.3816781,20.62819688,100
6,-103.4835279,20.51933813,100
6,-103.3060058,20.67440234,100
6,-103.3517243,20.69412184,100
6,-103.4352783,20.76230267,100
6,-103.4155935,20.63631641,100
6,-103.1915468,20.42571667,100
6,-103.2338558,20.5153231,100
6,-103.2297756,20.52133273,100
5,-103.2936106,20.54670358,100
5,-103.3172402,20.74089537,100
5,-103.2865812,20.69784578,100
5,-103.3218882,20.70542275,100
5,-103.3647386,20.68202213,100
5,-103.3602724,20.62890758,100
5,-103.3526762,20.61934457,100
5,-103.3250126,20.72243008,100
5,-103.3692073,20.60465474,100
5,-103.3140195,20.63288666,100
5,-103.4264515,20.46900666,100
5,-103.434249,20.5283913,100
5,-103.1584753,20.57104183,100
5,-103.2165164,20.5782144,100
5,-103.2737572,20.62500337,100
5,-103.2570218,20.61929256,100
5,-103.4531792,20.62515581,100
5,-103.3256669,20.75197441,100
5,-103.423461,20.67084923,100
5,-103.2399396,20.59225848,100
5,-103.3389255,20.72765058,100
5,-103.1966108,20.51064267,100
5,-103.2777538,20.66704837,100
5,-103.3624831,20.62972781,100
5,-103.3485714,20.62265125,100
5,-103.3760085,20.61048064,100
5,-103.3501867,20.6237343,100
5,-103.2850239,20.70790259,100
5,-103.2955815,20.68066178,100
5,-103.356062,20.50594749,100
5,-103.4283156,20.53223265,100
5,-103.4238057,20.47022811,100
5,-103.2526545,20.59860204,100
5,-103.4771092,20.79919188,100
5,-103.4227775,20.60589256,100
5,-103.3521255,20.78987096,100
5,-103.2351513,20.50368303,100
5,-103.3524304,20.73339905,100
5,-103.376073,20.61568573,100
5,-103.306084,20.64426154,100
5,-103.3075977,20.65565034,100
5,-103.3328726,20.59342318,100
5,-103.398759,20.48353113,100
5,-103.3821625,20.52466692,100
5,-103.1721858,20.60524908,100
5,-103.4326114,20.60872819,100
5,-103.3698974,20.61291739,100
5,-103.3527,20.59625992,100
5,-103.4287632,20.63124984,100
5,-103.4068065,20.46401629,100
5,-103.3332925,20.7510278,100
5,-103.351983,20.7684793,100
5,-103.3769542,20.61916803,100
5,-103.4595479,20.61875372,100
5,-103.3094473,20.64541609,100
5,-103.2942859,20.60376808,100
5,-103.3843051,20.59858157,100
5,-103.2863426,20.62720345,100
5,-103.5156686,20.45612585,100
5,-103.4339592,20.44535132,100
5,-103.3763103,20.59979845,100
5,-103.2412611,20.60667931,100
5,-103.383883,20.62437146,100
5,-103.2852866,20.65832529,100
5,-103.3113326,20.58534136,100
5,-103.2882524,20.61171273,100
5,-103.4297883,20.45823456,100
5,-103.365837,20.55841441,100
5,-103.3427038,20.49389716,100
5,-103.3619319,20.49930475,100
5,-103.3370683,20.51155926,100
5,-103.3124493,20.69772854,100
5,-103.3871786,20.61725323,100
5,-103.1257513,20.41172745,100
5,-103.3576682,20.70195146,100
5,-103.3323237,20.55829683,100
5,-103.3041594,20.63165194,100
5,-103.3189204,20.60338716,100
5,-103.3055271,20.63724779,100
5,-103.2362028,20.67179934,100
5,-103.2535189,20.58797223,100
5,-103.2242447,20.61803114,100
5,-103.3721005,20.60685904,100
5,-103.2996705,20.62112948,100
5,-103.4048447,20.62627899,100
5,-103.4256509,20.60543094,100
5,-103.3217053,20.59525729,100
1,-103.4195194,20.66682039,20
1,-103.3495345,20.70640483,20
1,-103.3780954,20.70842794,20
1,-103.3497433,20.67653665,20
1,-103.2844617,20.67930379,20
1,-103.3070711,20.68959081,20
1,-103.3497623,20.67729709,20
1,-103.315847,20.67510042,20
1,-103.3535633,20.67495008,20
1,-103.2921603,20.70285372,20
1,-103.3880238,20.6732718,20
1,-103.3865898,20.67332404,20
1,-103.3607202,20.69485106,20
1,-103.3864271,20.65020083,20
1,-103.3478333,20.62547963,20
1,-103.3709043,20.65759363,20
1,-103.3461173,20.65443141,20
1,-103.3129671,20.67758943,20
1,-103.37237,20.65292799,20
1,-103.3952838,20.65273966,20
1,-103.3407065,20.60942215,20
1,-103.3090277,20.6519542,20
1,-103.2930929,20.67999437,20
1,-103.3773583,20.67915637,20
1,-103.3224054,20.62931383,20
1,-103.3192047,20.70001352,20
1,-103.3208648,20.63843204,20
1,-103.2819605,20.65116927,20
1,-103.3253926,20.65256731,20
1,-103.3857899,20.67219432,20
1,-103.2704816,20.65603312,20
1,-103.3865898,20.67332404,20
1,-103.3146889,20.66672944,20
1,-103.2850239,20.70790259,20
1,-103.3466317,20.62193754,20
1,-103.3578593,20.65520021,20
1,-103.3300987,20.69709636,20
1,-103.2480323,20.43159925,20
1,-103.3838433,20.58869829,20
1,-103.355996,20.57426818,20
1,-103.400703,20.60572587,20
1,-103.3460145,20.57006413,20
1,-103.3289047,20.62123409,20
1,-103.398063,20.63031639,20
1,-103.3626444,20.57775482,20
1,-103.3352469,20.60004931,20
1,-103.3335637,20.59338468,20
1,-103.436813,20.55135808,20
1,-103.379326,20.59858917,20
1,-103.4205064,20.61586282,20
1,-103.3035197,20.61490742,20
1,-103.2863902,20.62380752,20
1,-103.3788542,20.51762803,20
1,-103.3853169,20.52706566,20
1,-103.379853,20.52900699,20
1,-103.3654327,20.52973597,20
1,-103.4734403,20.53526323,20
1,-103.3100532,20.43812661,20
1,-103.4248852,20.45550217,20
1,-103.3809374,20.51724002,20
1,-103.3789263,20.51262209,20
1,-103.2664527,20.61866757,20
1,-103.2559979,20.62765846,20
1,-103.2319524,20.66172945,20
1,-103.2165164,20.5782144,20
1,-103.2665268,20.62313961,20
1,-103.2616049,20.65436198,20
1,-103.2698607,20.63292859,20
1,-103.2769862,20.64093979,20
1,-103.2624981,20.63994548,20
1,-103.2382344,20.66125177,20
1,-103.2716408,20.61719298,20
1,-103.2527189,20.60473602,20
1,-103.2669218,20.63147192,20
1,-103.424409,20.65524815,20
1,-103.3687409,20.73041932,20
1,-103.4398347,20.65592131,20
1,-103.447238,20.66406405,20
1,-103.4181558,20.68818991,20
1,-103.460392,20.70207433,20
1,-103.4224281,20.65004486,20
1,-103.5579692,20.72867253,20
1,-103.4325248,20.61344289,20
1,-103.4309025,20.66123327,20
1,-103.4325248,20.61344289,20
1,-103.3785397,20.73866791,20
1,-103.4183998,20.68965555,20
1,-103.4158366,20.6582139,20
1,-103.4360425,20.63070164,20
1,-103.4057337,20.64685622,20
1,-103.4301851,20.67407229,20
1,-103.3364243,20.73160096,20
1,-103.021862,20.62313373,20
1,-103.3898658,20.6280113,20
1,-103.3960381,20.61307134,20
1,-103.399026,20.62624399,20
1,-103.2798059,20.69342094,20
1,-103.2955085,20.67387662,20
1,-103.3791468,20.60283316,20
1,-103.3458547,20.565599,20
1,-103.3980594,20.60347014,20
1,-103.3779671,20.5291565,20
1,-103.2852572,20.62901734,20
1,-103.2427605,20.69076287,20
1,-103.4259433,20.5881706,20
1,-103.4082727,20.63157709,20
1,-103.3704855,20.72770853,20
1,-103.6088157,20.77194769,20
1,-103.4301851,20.67407229,20
1,-103.4247221,20.66211641,20
1,-103.4254407,20.60264839,20
1,-103.2865233,20.57031671,20
1,-103.2968865,20.55929821,20
1,-103.3292141,20.69882733,20
1,-103.2875636,20.65090598,20
1,-103.2908482,20.69978745,20
1,-103.2870992,20.65398385,20
1,-103.3826034,20.65022359,20
1,-103.3223782,20.68890556,20
1,-103.3564019,20.67481729,20
1,-103.3465458,20.70991583,20
1,-103.3865898,20.67332404,20
1,-103.3480826,20.67515929,20
1,-103.2873814,20.71062535,20
1,-103.3898795,20.67432191,20
1,-103.314329,20.66776845,20
1,-103.3712019,20.6972931,20
1,-103.3307962,20.63585322,20
1,-103.2728216,20.68927637,20
1,-103.3964571,20.65903635,20
1,-103.3972286,20.67456056,20
1,-103.3487518,20.62824148,20
1,-103.3935495,20.65780895,20
1,-103.3846877,20.66666351,20
1,-103.2938188,20.70652502,20
1,-103.364824,20.63888609,20
1,-103.3482854,20.67454993,20
1,-103.3594936,20.66670361,20
1,-103.3314591,20.64357774,20
1,-103.2818749,20.6942038,20
1,-103.2856659,20.61222004,20
1,-103.3932193,20.59659599,20
1,-103.3169149,20.63660041,20
1,-103.3216686,20.62050452,20
1,-103.3835681,20.57360865,20
1,-103.2649703,20.59229555,20
1,-103.3198787,20.62885178,20
1,-103.3217092,20.59051493,20
1,-103.3721005,20.60685904,20
1,-103.2988602,20.60510593,20
1,-103.3053236,20.61749955,20
1,-103.3317296,20.55472299,20
1,-103.4048612,20.59796845,20
1,-103.3372715,20.60797283,20
1,-103.3041885,20.59336225,20
1,-103.3214304,20.62122486,20
1,-103.3322488,20.58461885,20
1,-103.3348634,20.5991423,20
1,-103.2842528,20.60387323,20
1,-103.4048612,20.59796845,20
1,-103.4029544,20.62535819,20
1,-103.4770684,20.55211412,20
1,-103.4170221,20.47359942,20
1,-103.4421258,20.58544199,20
1,-103.3366747,20.51255448,20
1,-103.2641721,20.63787572,20
1,-103.2635282,20.64979265,20
1,-103.2698607,20.63292859,20
1,-103.2362367,20.69129236,20
1,-103.2669218,20.63147192,20
1,-103.2375811,20.62717342,20
1,-103.2425781,20.62399962,20
1,-103.4183998,20.68965555,20
1,-103.4728566,20.62723191,20
1,-103.4380798,20.63980777,20
1,-103.4186822,20.66889039,20
1,-103.4322063,20.60706235,20
1,-103.3987888,20.73098159,20
1,-103.4603461,20.70206811,20
1,-103.447587,20.848224,20
1,-103.4199173,20.62553226,20
1,-103.452387,20.65414636,20
1,-103.4124122,20.7281367,20
1,-103.4324894,20.65062436,20
1,-103.3785397,20.73866791,20
1,-103.4655241,20.64188771,20
1,-103.4569648,20.71302259,20
1,-103.428281,20.68188691,20
1,-103.4492596,20.66346796,20
1,-103.3825176,20.71133644,20
1,-103.2787815,20.66480628,20
1,-103.3737617,20.65371942,20
1,-103.3325658,20.69750033,20
1,-103.3933339,20.66443115,20
1,-103.3486224,20.68444474,20
1,-103.3491109,20.64591264,20
1,-103.3764223,20.63880956,20
1,-103.3149757,20.72740796,20
1,-103.3263385,20.63555719,20
1,-103.3172901,20.64174389,20
1,-103.3412841,20.59357633,20
1,-103.4108939,20.60276655,20
1,-103.4976226,20.48129238,20
1,-103.1831543,20.55862112,20
1,-103.2595031,20.64173091,20
1,-103.2595031,20.64173091,20
1,-103.2308645,20.62553304,20
1,-103.4281229,20.7502501,20
1,-103.4073771,20.66229136,20
1,-103.4485942,20.68456421,20
1,-103.4109016,20.70817718,20
1,-103.3546353,20.71419871,20
1,-103.3473101,20.67518177,20
1,-103.2960182,20.7196796,20
1,-103.333592,20.6245839,20
1,-103.377574,20.70285142,20
1,-103.3544747,20.71335527,20
1,-103.3537601,20.68885158,20
1,-103.3276135,20.6961189,20
1,-103.351809,20.6289783,20
1,-103.357579,20.66105699,20
1,-103.3766152,20.63885803,20
1,-103.2698734,20.65761848,20
1,-103.3291439,20.68958181,20
1,-103.3917239,20.63544738,20
1,-103.3328941,20.6944543,20
1,-103.3503713,20.68022821,20
1,-103.3256964,20.6532757,20
1,-103.3512606,20.63624757,20
1,-103.3299415,20.70115763,20
1,-103.3753056,20.64043003,20
1,-103.3965997,20.65089181,20
1,-103.2937812,20.65572254,20
1,-103.3716499,20.67437608,20
1,-103.3426252,20.67454134,20
1,-103.3334772,20.7224578,20
1,-103.3606475,20.70313247,20
1,-103.2972892,20.70875654,20
1,-103.2862398,20.66092556,20
1,-103.3882234,20.67338316,20
1,-103.3404442,20.66903125,20
1,-103.3660145,20.66698231,20
1,-103.3329356,20.66531186,20
1,-103.3400537,20.67835356,20
1,-103.3618835,20.65671969,20
1,-103.3936569,20.65220722,20
1,-103.3826884,20.66929008,20
1,-103.3774741,20.66732761,20
1,-103.3189143,20.69126494,20
1,-103.1968645,20.40756132,20
1,-103.348599,20.58688947,20
1,-103.2626361,20.59903684,20
1,-103.3233334,20.6130503,20
1,-103.3069093,20.64261315,20
1,-103.3389313,20.59274037,20
1,-103.2887891,20.61176321,20
1,-103.4020079,20.60019143,20
1,-103.400703,20.60572587,20
1,-103.380692,20.57648192,20
1,-103.27031,20.5922939,20
1,-103.3695804,20.60337314,20
1,-103.4050057,20.61910796,20
1,-103.3766633,20.52920916,20
1,-103.224746,20.59205477,20
1,-103.2293021,20.57486419,20
1,-103.280982,20.62948971,20
1,-103.4005037,20.63491089,20
1,-103.466092,20.7989539,20
1,-103.420385,20.67871627,20
1,-103.4075456,20.73532739,20
1,-103.4531876,20.7257078,20
1,-103.416181,20.67498304,20
1,-103.4122963,20.66456796,20
1,-103.4517974,20.63654376,20
1,-103.421691,20.63684028,20
1,-103.4045984,20.67103706,20
1,-103.4316233,20.6648803,20
1,-103.4498612,20.62968801,20
1,-103.4189593,20.65695077,20
1,-103.417981,20.67819739,20
1,-103.4507172,20.67211709,20
1,-103.4456657,20.63556725,20
1,-103.4209147,20.64417736,20
1,-103.3874727,20.71995009,20
1,-103.4130037,20.62693229,20
1,-103.4118664,20.62094171,20
1,-103.3859402,20.71088981,20
1,-103.4228216,20.65469164,20
1,-103.3602102,20.72160385,20
1,-103.3476615,20.72955036,20
1,-103.0764435,20.61782412,20
1,-103.0704184,20.62204374,20
1,-103.2323635,20.5031819,20
1,-103.2725018,20.6654195,20
1,-103.3149757,20.72740796,20
1,-103.2807586,20.64374844,20
1,-103.3766152,20.63885803,20
1,-103.3966378,20.63671817,20
1,-103.3757661,20.69207593,20
1,-103.3390317,20.69778624,20
1,-103.3532398,20.64544512,20
1,-103.3821289,20.61042151,20
1,-103.3663638,20.66318561,20
1,-103.3094473,20.64541609,20
1,-103.3833914,20.65466092,20
1,-103.346516,20.67519372,20
1,-103.3216686,20.62050452,20
1,-103.3316859,20.57816373,20
1,-103.4141448,20.61032126,20
1,-103.4458616,20.54997605,20
1,-103.2451377,20.6776986,20
1,-103.2541618,20.65317578,20
1,-103.2209554,20.58484704,20
1,-103.4251264,20.74058071,20
1,-103.4485942,20.68456421,20
1,-103.4159789,20.63614659,20
1,-103.4548518,20.68860916,20
1,-103.3332298,20.6391959,20
1,-103.2945509,20.67245126,20
1,-103.3458401,20.66338718,20
1,-103.358526,20.6762557,20
1,-103.3741962,20.65394905,20
